Index,smiles,complexity,atoms,DelE_red(V),MW,btz,scaffold1,scaffold2,scaffold3,scaffold4,scaffold5
0,Cc1c2c(cc3nsnc13)N(C)CCN2CCN(C)C,8,20,1.27,291.1517667,1,0,1,0,0,0
1,CCN1CCN(CCOC)c2c1cc1nsnc1c2C,7,20,1.27,292.1357823,1,0,1,0,0,0
2,CCNc1c2c(cc3nsnc13)N(C)CCN2C(C)C,6,20,1.24,291.1517667,1,0,1,0,0,0
3,CCCN1CCN(CC)c2cc3nsnc3c(NCC)c21,6,21,1.22,305.1674167,1,0,1,0,0,0
4,CCNc1c2c(cc3nsnc13)N(CC)CCN2C(C)C,6,21,1.2,305.1674167,1,0,1,0,0,0
5,CCCNc1c2c(cc3nsnc13)N(CC)CCN2C,6,20,1.39,291.1517667,1,0,1,0,0,0
6,CCNc1c2c(cc3nsnc13)N(C(C)CC)CCN2C,6,21,1.22,305.1674167,1,0,1,0,0,0
7,Cc1c2c(cc3nsnc13)N(C)CCN2CC(C)C,6,19,1.27,276.1408676,1,0,1,0,0,0
8,CCCNc1c2c(cc3nsnc13)N(C)CCN2CCC,6,21,1.28,305.1674167,1,0,1,0,0,0
9,CC(C)Nc1c2c(cc3nsnc13)N(C(C)C)CCN2C,6,21,1.24,305.1674167,1,0,1,0,0,0
10,CCN1CCN(C(C)C)c2cc3nsnc3c(C)c21,6,19,1.26,276.1408676,1,0,1,0,0,0
11,CNc1c2c(cc3nsnc13)N(C(C)C)CCN2C,6,19,1.22,277.1361166,1,0,1,0,0,0
12,CCC(C)N1CCN(C)c2cc3nsnc3c(NC)c21,6,20,1.18,291.1517667,1,0,1,0,0,0
13,CCNc1c2c(cc3nsnc13)N(C(C)C)CCN2C,6,20,1.23,291.1517667,1,0,1,0,0,0
14,CCCNc1c2c(cc3nsnc13)N(C)CCN2CC,6,20,1.14,291.1517667,1,0,1,0,0,0
15,CCCN1CCN(C)c2cc3nsnc3c(NC)c21,6,19,1.26,277.1361166,1,0,1,0,0,0
16,CC(C)CNc1c2c(cc3nsnc13)N(C)CCN2C,6,20,1.24,291.1517667,1,0,1,0,0,0
17,CC(C)N1c2cc3nsnc3cc2CC1C,3,16,1.29,233.0986685,1,0,0,0,0,0
18,CCCN1CCN(C(C)C)c2cc3nsnc3c(NC)c21,6,21,1.35,305.1674167,1,0,1,0,0,0
19,CCN1CCN(CC)c2c1cc1nsnc1c2NC,6,19,1.27,277.1361166,1,0,1,0,0,0
20,CC(C)Nc1c2c(cc3nsnc13)N(C)CCN2C(C)C,6,21,1.49,305.1674167,1,0,1,0,0,0
21,CCN1CCN(CC(C)C)c2cc3nsnc3c(NC)c21,6,21,1.3,305.1674167,1,0,1,0,0,0
22,CCCNc1c2c(cc3nsnc13)N(C)CCN2C(C)C,6,21,1.08,305.1674167,1,0,1,0,0,0
23,CCCN1CCN(C(C)C)c2c1cc1nsnc1c2NC,6,21,1.19,305.1674167,1,0,1,0,0,0
24,CCN1CCN(C(C)C)c2cc3nsnc3c(NC)c21,6,20,1.18,291.1517667,1,0,1,0,0,0
25,CCN1CCN(C)c2cc3nsnc3c(NCCOC)c21,7,21,1.35,307.1466813,1,0,1,0,0,0
26,CCCCN1CCN(CC)c2cc3nsnc3c(NC)c21,6,21,1.36,305.1674167,1,0,1,0,0,0
27,CCCN1CCN(C(C)C)c2c1cc1nsnc1c2CC,6,21,1.38,304.1721678,1,0,1,0,0,0
28,CNc1c2c(cc3nsnc13)N(C)CCC2,5,16,1.28,234.0939174,1,0,0,0,0,0
29,CCCN1CCN(C)c2cc3nsnc3c(NCC)c21,6,20,1.37,291.1517667,1,0,1,0,0,0
30,CCNc1c2c(cc3nsnc13)N(CC)CCN2C,6,19,1.23,277.1361166,1,0,1,0,0,0
31,CCCN1CCN(CC)c2c1cc1nsnc1c2C,6,19,1.23,276.1408676,1,0,1,0,0,0
32,CCCNc1c2c(cc3nsnc13)N(C)CCN2C,6,19,1.24,277.1361166,1,0,1,0,0,0
33,CCNc1c2c(cc3nsnc13)N(C)CCN2CC,6,19,1.21,277.1361166,1,0,1,0,0,0
34,CCN(C)c1c2c(cc3nsnc13)N(C(C)C)CCN2C,7,21,1.16,305.1674167,1,0,1,0,0,0
35,CCCCNc1c2c(cc3nsnc13)N(CC)CCN2C,6,21,1.18,305.1674167,1,0,1,0,0,0
36,CCc1c2c(cc3nsnc13)N(CC)CCN2C(C)CC,6,21,1.22,304.1721678,1,0,1,0,0,0
37,CCc1c2c(cc3nsnc13)N(CC)CCN2CC,6,19,1.25,276.1408676,1,0,1,0,0,0
38,CCN1CCN(CC)c2c1cc1nsnc1c2C,6,18,1.31,262.1252176,1,0,1,0,0,0
39,CCC(C)N1CCN(CC)c2cc3nsnc3c(NC)c21,6,21,1.17,305.1674167,1,0,1,0,0,0
40,CCN1CCN(CC(C)C)c2c1cc1nsnc1c2NC,6,21,1.34,305.1674167,1,0,1,0,0,0
41,CCCN1CCN(C)c2c1cc1nsnc1c2NC(C)C,6,21,1.19,305.1674167,1,0,1,0,0,0
42,CCN1CCN(C)c2cc3nsnc3c(C)c21,6,17,1.24,248.1095675,1,0,1,0,0,0
43,CCCN1CCN(C)c2c1cc1nsnc1c2NC,6,19,1.23,277.1361166,1,0,1,0,0,0
44,COCCNc1c2c(cc3nsnc13)N(C)CCN2C,7,20,1.16,293.1310312,1,0,1,0,0,0
45,CCc1c2c(cc3nsnc13)N(C)CCN2C(C)C,6,19,1.29,276.1408676,1,0,1,0,0,0
46,CCCN1CCN(C(C)CC)c2c1cc1nsnc1c2C,6,21,1.17,304.1721678,1,0,1,0,0,0
47,CCCCN1CCN(CC)c2c1cc1nsnc1c2CC,6,21,1.16,304.1721678,1,0,1,0,0,0
48,CCCN1CCN(CC)c2c1cc1nsnc1c2CC,6,20,1.26,290.1565177,1,0,1,0,0,0
49,CNc1c2c(cc3nsnc13)N(C)CCN2C,6,17,1.24,249.1048165,1,0,1,0,0,0
50,CCC(C)N1CCN(C)c2c1cc1nsnc1c2NC,6,20,1.11,291.1517667,1,0,1,0,0,0
51,CCCCN1CCN(C(C)C)c2c1cc1nsnc1c2C,6,21,1.16,304.1721678,1,0,1,0,0,0
52,CCNc1c2c(cc3nsnc13)N(CC)CCN2CC,6,20,1.3,291.1517667,1,0,1,0,0,0
53,CNc1c2c(cc3nsnc13)N(C)CCN2CCOC,7,20,1.16,293.1310312,1,0,1,0,0,0
54,CCCCN1CCN(C(C)CC)c2cc3nsnc3cc21,4,21,1.05,304.1721678,1,0,1,0,0,0
55,CCCN1CCN(CC)c2c1cc1nsnc1c2C(C)C,6,21,1.3,304.1721678,1,0,1,0,0,0
56,CCCc1c2c(cc3nsnc13)N(CC)CCN2C(C)C,6,21,1.27,304.1721678,1,0,1,0,0,0
57,CCN1CCN(C)c2c1cc1nsnc1c2NC(C)C,6,20,0.98,291.1517667,1,0,1,0,0,0
58,CCCCN1CCN(C)c2cc3nsnc3c(NC)c21,6,20,1.22,291.1517667,1,0,1,0,0,0
59,CCOCCN1CCN(C)c2cc3nsnc3c(C)c21,7,20,1.41,292.1357823,1,0,1,0,0,0
60,CCN1CN(CCOC)c2c1cc1nsnc1c2C,7,19,1.02,278.1201322,1,1,0,0,0,0
61,CCc1c2c(cc3nsnc13)N(C)CCN2C(C)CC,6,20,1.26,290.1565177,1,0,1,0,0,0
62,CCNc1cc(N(C)CC)cc2nsnc12,5,16,1.23,236.1095675,1,0,0,0,0,0
63,CCCOC1N(CC)c2cc3nsnc3cc2N1CC,6,20,1.08,292.1357823,1,1,0,0,0,0
64,CCN1CCN(C)c2cc3nsnc3c(C(C)C)c21,6,19,1.23,276.1408676,1,0,1,0,0,0
65,CCC(C)N1CCN(C)c2c1cc1nsnc1c2C,6,19,1.3,276.1408676,1,0,1,0,0,0
66,CCCN1CCN(CC)c2cc3nsnc3c(NC)c21,6,20,1.19,291.1517667,1,0,1,0,0,0
67,CCCN1CCN(CC)c2c1cc1nsnc1c2NCC,6,21,1.17,305.1674167,1,0,1,0,0,0
68,CCCOC1N(C)c2cc3nsnc3cc2N1CC,6,19,1.15,278.1201322,1,1,0,0,0,0
69,CCCOC1N(C)c2cc3nsnc3cc2N1C(C)C,6,20,1.1,292.1357823,1,1,0,0,0,0
70,CCCN1CCN(C)c2cc3nsnc3c(C)c21,6,18,1.2,262.1252176,1,0,1,0,0,0
71,CC(C)Nc1c2c(cc3nsnc13)N(C)CCN2C,6,19,1.24,277.1361166,1,0,1,0,0,0
72,CNc1c2c(cc3nsnc13)N(C)CCN2CC(C)C,6,20,1.35,291.1517667,1,0,1,0,0,0
73,CCCCN1CCN(CC)c2cc3nsnc3c(CC)c21,6,21,1.31,304.1721678,1,0,1,0,0,0
74,CCCN1CCN(C(C)C)c2cc3nsnc3cc21,4,19,1.18,276.1408676,1,0,1,0,0,0
75,CCCN1CCN(CC)c2c1cc1nsnc1c2NC,6,20,1.12,291.1517667,1,0,1,0,0,0
76,CCOC1N(C)c2cc3nsnc3cc2N1C(C)C,6,19,1.11,278.1201322,1,1,0,0,0,0
77,CCOC1N(C)c2cc3nsnc3cc2N1C(C)CC,6,20,1.11,292.1357823,1,1,0,0,0,0
78,CCCCN1CCN(C(C)C)c2cc3nsnc3cc21,4,20,1.13,290.1565177,1,0,1,0,0,0
79,CCC(C)N1CCN(C)c2cc3nsnc3c(C)c21,6,19,1.22,276.1408676,1,0,1,0,0,0
80,CCCCN1CCN(C)c2cc3nsnc3c(C)c21,6,19,1.13,276.1408676,1,0,1,0,0,0
81,CCCN1c2cc3nsnc3cc2N(C)C1OC(C)C,6,20,1.12,292.1357823,1,1,0,0,0,0
82,CCN1c2cc3nsnc3cc2N(CC)C1OC,6,18,0.89,264.1044821,1,1,0,0,0,0
83,CCN1CCN(C)c2c1cc1nsnc1c2NC,6,18,1.23,263.1204665,1,0,1,0,0,0
84,CCCc1c2c(cc3nsnc13)N(C)CCN2C(C)CC,6,21,1.19,304.1721678,1,0,1,0,0,0
85,CCCCN1CCN(C)c2cc3nsnc3c(CC)c21,6,20,1.38,290.1565177,1,0,1,0,0,0
86,Cc1c2c(cc3nsnc13)N(C)CCN2C(C)C,6,18,1.15,262.1252176,1,0,1,0,0,0
87,CCN1CCc2c1cc1nsnc1c2C,5,15,1.26,219.0830184,1,0,0,0,0,0
88,CNc1c2c(cc3nsnc13)N(CC(C)C)CCN2C,6,20,1.21,291.1517667,1,0,1,0,0,0
89,CCNc1c2c(cc3nsnc13)N(C)CCN2CCOC,7,21,1.22,307.1466813,1,0,1,0,0,0
90,CCN1CCN(CC)c2c1c(C)c1nsnc1c2NC,8,20,1.29,291.1517667,1,0,1,0,0,0
91,CCC(C)Nc1c2c(cc3nsnc13)N(C)CCN2C,6,20,1.19,291.1517667,1,0,1,0,0,0
92,CCN1CC(C)c2c1cc1nsnc1c2C,5,16,1.19,233.0986685,1,0,0,0,0,0
93,Cc1c2c(cc3nsnc13)N(C)C(C)CC2,5,16,1.27,233.0986685,1,0,0,0,0,0
94,CCCN1CCN(C)c2c1cc1nsnc1c2C,6,18,1.24,262.1252176,1,0,1,0,0,0
95,CCN1CCN(CC(C)C)c2cc3nsnc3c(C)c21,6,20,1.38,290.1565177,1,0,1,0,0,0
96,CCCCN1CCN(C)c2cc3nsnc3c(CCC)c21,6,21,0.92,304.1721678,1,0,1,0,0,0
97,CCc1c2c(cc3nsnc13)N(CC)CCO2,4,17,1.27,249.0935831,1,0,0,0,0,0
98,CCN1c2cc3nsnc3cc2N(CC(C)C)C1OC,6,20,0.96,292.1357823,1,1,0,0,0,0
99,CCC(C)Nc1c2c(cc3nsnc13)N(C)CCN2CC,6,21,1.37,305.1674167,1,0,1,0,0,0
100,CCCOC1N(C)c2cc3nsnc3cc2N1CCC,6,20,1.12,292.1357823,1,1,0,0,0,0
101,CCC(C)c1c2c(cc3nsnc13)N(CC)CCN2C,6,20,1.24,290.1565177,1,0,1,0,0,0
102,CCN1CCN(CC(C)C)c2c1cc1nsnc1c2C,6,20,1.19,290.1565177,1,0,1,0,0,0
103,CCCN1CCN(C(C)C)c2cc3nsnc3c(C)c21,6,20,1.19,290.1565177,1,0,1,0,0,0
104,CCOC1N(CC)c2cc3nsnc3cc2N1C(C)C,6,20,1.14,292.1357823,1,1,0,0,0,0
105,CCOC1N(C)c2cc3nsnc3c(C)c2N1CC,8,19,0.84,278.1201322,1,1,0,0,0,0
106,CNc1c2c(cc3nsnc13)N(C)C(C)C2,5,16,1.2,234.0939174,1,0,0,0,0,0
107,CCC(C)N1c2cc3nsnc3cc2CC1C,3,17,1.32,247.1143185,1,0,0,0,0,0
108,CCCN1CCN(CCC)c2c1cc1nsnc1c2C,6,20,1.25,290.1565177,1,0,1,0,0,0
109,CCCN1CCN(CC)c2c1c(C)c1nsnc1c2C,8,20,1.36,290.1565177,1,0,1,0,0,0
110,COCCN1CCN(C)c2cc3nsnc3c(C)c21,7,19,1.21,278.1201322,1,0,1,0,0,0
111,CNc1c2c(cc3nsnc13)N(C)CCN2C(C)C,6,19,1.21,277.1361166,1,0,1,0,0,0
112,COc1c2c(cc3nsnc13)N(CC(C)C)CCN2C,6,20,1.25,292.1357823,1,0,1,0,0,0
113,CCN1CCN(C)c2c1cc1nsnc1c2NCCOC,7,21,0.96,307.1466813,1,0,1,0,0,0
114,CCN1CCc2c1cc1nsnc1c2NC,5,16,1.29,234.0939174,1,0,0,0,0,0
115,Cc1c2c(cc3nsnc13)N(C(C)C)CCO2,4,17,1.29,249.0935831,1,0,0,0,0,0
116,CCNc1c2c(cc3nsnc13)N(C)CCO2,4,17,1.28,250.0888321,1,0,0,0,0,0
117,CCCN1CCN(CC)c2cc3nsnc3c(N(C)C)c21,7,21,1.21,305.1674167,1,0,1,0,0,0
118,CCN1CCOc2c1cc1nsnc1c2C,4,16,1.26,235.077933,1,0,0,0,0,0
119,CCN1CCOc2c1cc1nsnc1c2NC,4,17,1.26,250.0888321,1,0,0,0,0,0
120,CCCN1c2cc3nsnc3cc2N(C)C1OC,6,18,1.12,264.1044821,1,1,0,0,0,0
121,CC(C)CN1c2cc3nsnc3cc2CC1C,3,17,1.28,247.1143185,1,0,0,0,0,0
122,CCN1CCN(C)c2cc3nsnc3c(NC)c21,6,18,1.23,263.1204665,1,0,1,0,0,0
123,COc1cc2nsnc2c2c1CCCN2C,5,16,1.35,235.077933,1,0,0,0,0,0
124,CC(C)CN1CCc2cc3nsnc3cc21,3,16,1.27,233.0986685,1,0,0,0,0,0
125,CNc1c2c(cc3nsnc13)N(C)CC2C,5,16,1.19,234.0939174,1,0,0,0,0,0
126,CCC(C)N1CN(C(C)CC)c2cc3nsnc3cc21,4,20,1.06,290.1565177,1,1,0,0,0,0
127,Cc1c2c(cc3nsnc13)N(CC(C)C)CN2C(C)C,6,20,1.09,290.1565177,1,1,0,0,0,0
128,CCCNc1c2c(cc3nsnc13)N(C(C)C)CCN2C,6,21,1.24,305.1674167,1,0,1,0,0,0
129,CCN1CCN(CCOC)c2cc3nsnc3c(NC)c21,7,21,1.21,307.1466813,1,0,1,0,0,0
130,CNc1c2c(cc3nsnc13)N(C)CC2,5,15,1.31,220.0782674,1,0,0,0,0,0
131,CCOc1cc2nsnc2c2c1C(C)CCN2,4,17,1.37,249.0935831,1,0,0,0,0,0
132,CCCOc1cc2nsnc2c2c1CCCN2,4,17,1.36,249.0935831,1,0,0,0,0,0
133,CCCCN1CCN(C)c2c1cc1nsnc1c2C,6,19,1.22,276.1408676,1,0,1,0,0,0
134,CCN1c2c(cc3nsnc3c2C)N(C)C1OC,8,18,1.14,264.1044821,1,1,0,0,0,0
135,CCC(C)N1CN(CC)c2c1cc1nsnc1c2C,6,19,1.13,276.1408676,1,1,0,0,0,0
136,CCNc1c2c(cc3nsnc13)N(C(C)CC)CN2C,6,20,1.03,291.1517667,1,1,0,0,0,0
137,CCN1c2cc3nsnc3c(C)c2N(C)C1OC,8,18,1.22,264.1044821,1,1,0,0,0,0
138,CCN1CN(CC)c2c1c(C)c1nsnc1c2C,8,18,1.01,262.1252176,1,1,0,0,0,0
139,CCN(C)c1cc2nsnc2c2c1OCCN2,4,17,1.54,250.0888321,1,0,0,0,0,0
140,CCOC1N(C)c2cc3nsnc3cc2N1CC(C)C,6,20,1.1,292.1357823,1,1,0,0,0,0
141,CCCN1CCN(CC(C)C)c2cc3nsnc3c(C)c21,6,21,1.25,304.1721678,1,0,1,0,0,0
142,CCCCN1CN(CCCC)c2cc3nsnc3cc21,4,20,1.13,290.1565177,1,1,0,0,0,0
143,COc1cc2nsnc2c2c1CCCN2,4,15,1.36,221.062283,1,0,0,0,0,0
144,CCCN1CN(CC)c2c1c(C)c1nsnc1c2C,8,19,1.15,276.1408676,1,1,0,0,0,0
145,CCCN1CN(CC)c2c1cc1nsnc1c2C,6,18,1.1,262.1252176,1,1,0,0,0,0
146,CNc1c2c(cc3nsnc13)N(C)CCO2,4,16,1.27,236.073182,1,0,0,0,0,0
147,COc1cc2nsnc2c2c1C(C)CCN2,4,16,1.38,235.077933,1,0,0,0,0,0
148,COC1N(C)c2cc3nsnc3c(C)c2N1C(C)C,8,19,0.8,278.1201322,1,1,0,0,0,0
149,CCCN1CCN(C)c2c1cc1nsnc1c2N(C)CC,7,21,1.32,305.1674167,1,0,1,0,0,0
150,CC(C)Oc1cc(N(C)C)c2nsnc2c1,5,16,1.29,237.0935831,1,0,0,0,0,0
151,CCCN1CN(C)c2c1cc1nsnc1c2NCC,6,19,1.22,277.1361166,1,1,0,0,0,0
152,CCNc1c(C)c(OCC)cc2nsnc12,6,16,1.67,237.0935831,1,0,0,0,0,0
153,CCN1CN(CC)c2cc3nsnc3cc21,4,16,1.12,234.0939174,1,1,0,0,0,0
154,CCNc1c2c(cc3nsnc13)N(C)CCN2CC(C)C,6,21,1.35,305.1674167,1,0,1,0,0,0
155,CCCN1CN(C(C)C)c2cc3nsnc3c(NC)c21,6,20,1.08,291.1517667,1,1,0,0,0,0
156,CCN1CN(C(C)C)c2cc3nsnc3c(NC)c21,6,19,1.01,277.1361166,1,1,0,0,0,0
157,CCCN1CCN(CC)c2c1cc1nsnc1c2N(C)C,7,21,1.21,305.1674167,1,0,1,0,0,0
158,CNc1c(C)c(OC(C)C)cc2nsnc12,6,16,1.36,237.0935831,1,0,0,0,0,0
159,CCCCN1CN(C(C)CC)c2cc3nsnc3cc21,4,20,0.78,290.1565177,1,1,0,0,0,0
160,CC(C)OC1N(C)c2cc3nsnc3cc2N1C(C)C,6,20,1.11,292.1357823,1,1,0,0,0,0
161,CCC(C)N1CN(CC)c2c1cc1nsnc1c2NC,6,20,1.29,291.1517667,1,1,0,0,0,0
162,CCC(C)N1c2cc3nsnc3cc2N(CC)C1OC,6,20,1.15,292.1357823,1,1,0,0,0,0
163,COc1cc2nsnc2c2c1OCCCC2,4,16,1.61,236.0619486,1,0,0,0,0,0
164,CCCN1CN(CC)c2cc3nsnc3cc21,4,17,1.03,248.1095675,1,1,0,0,0,0
165,CCOc1cc2nsnc2cc1OCC,4,15,1.53,224.0619486,1,0,0,0,0,0
166,CCOc1cc(N(C)C)c2nsnc2c1,5,15,1.22,223.077933,1,0,0,0,0,0
167,CC1Cc2c(c3c(c4nsnc24)NCCC3)O1,4,17,1.36,247.077933,1,0,0,0,0,0
168,COc1cc2nsnc2c2c1OC(C)CC2,4,16,1.36,236.0619486,1,0,0,0,0,0
169,CCCCN1CN(C)c2c1cc1nsnc1c2NCC,6,20,1,291.1517667,1,1,0,0,0,0
170,CCNc1c2c(cc3nsnc13)N(C)CCN2C(C)CC,6,21,1.18,305.1674167,1,0,1,0,0,0
171,CCNc1c(C)c(OC)cc2nsnc12,6,15,1.58,223.077933,1,0,0,0,0,0
172,Cc1cc2nsnc2c2c1C(C)CCN2,4,15,1.32,219.0830184,1,0,0,0,0,0
173,CCC(C)N1CN(C)c2c1cc1nsnc1c2NC,6,19,1.2,277.1361166,1,1,0,0,0,0
174,CCOc1cc2nsnc2c(NC)c1C,6,15,1.32,223.077933,1,0,0,0,0,0
175,CCC(C)N1CN(CC)c2cc3nsnc3c(NC)c21,6,20,1.38,291.1517667,1,1,0,0,0,0
176,CCN1CN(CC(C)C)c2cc3nsnc3cc21,4,18,1.14,262.1252176,1,1,0,0,0,0
177,CCCN1CN(C)c2c1cc1nsnc1c2NC(C)C,6,20,1.22,291.1517667,1,1,0,0,0,0
178,CCCCN1c2cc3nsnc3cc2N(CC)C1OC,6,20,1.1,292.1357823,1,1,0,0,0,0
179,Cc1cc2nsnc2c2c1CCC(C)N2,4,15,1.48,219.0830184,1,0,0,0,0,0
180,COc1cc2nsnc2c2c1CC(C)CN2,4,16,1.29,235.077933,1,0,0,0,0,0
181,CCN1CN(C(C)C)c2cc3nsnc3cc21,4,17,1.05,248.1095675,1,1,0,0,0,0
182,COc1cc2nsnc2cc1OCC(C)C,4,16,1.37,238.0775987,1,0,0,0,0,0
183,CNc1c2c(cc3nsnc13)N(CC(C)C)CN2C,6,19,1.24,277.1361166,1,1,0,0,0,0
185,CCOCCN1CCN(C)c2cc3nsnc3c(CC)c21,7,21,1.3,306.1514323,1,0,1,0,0,0
186,CCCN1CCN(C(C)C)c2cc3nsnc3c(OC)c21,6,21,1.42,306.1514323,1,0,1,0,0,0
187,CCNc1cc(OCC(C)C)cc2nsnc12,4,17,1.37,251.1092332,1,0,0,0,0,0
188,CCOC1N(C)c2cc3nsnc3cc2N1CC,6,18,1.14,264.1044821,1,1,0,0,0,0
189,CCNc1cc(OCC)cc2nsnc12,4,15,1.43,223.077933,1,0,0,0,0,0
190,CNc1c(N(C)C)c(OC)cc2nsnc12,7,16,1.21,238.0888321,1,0,0,0,0,0
191,CCCOc1cc2nsnc2c(NC)c1C,6,16,1.36,237.0935831,1,0,0,0,0,0
192,CC(C)CN1CN(C(C)C)c2cc3nsnc3cc21,4,19,1.03,276.1408676,1,1,0,0,0,0
193,CCN1c2cc3nsnc3c(C)c2N(CC)C1OC,8,19,1.16,278.1201322,1,1,0,0,0,0
194,CCc1c2c(cc3nsnc13)N(CC)CN2C(C)C,6,19,1.08,276.1408676,1,1,0,0,0,0
195,CCC1Oc2c(cc3nsnc3c2N(C)C)OC1C,7,19,1.44,279.1041478,1,0,0,1,0,0
196,CCCCN1CN(C(C)C)c2cc3nsnc3cc21,4,19,1.13,276.1408676,1,1,0,0,0,0
197,CCN1CN(CC(C)C)c2c1cc1nsnc1c2NC,6,20,1.24,291.1517667,1,1,0,0,0,0
198,CCc1c2c(cc3nsnc13)N(CC(C)C)CN2CC,6,20,1.2,290.1565177,1,1,0,0,0,0
199,CCCCN1CCN(C)c2c1c(C)c1nsnc1c2NC,8,21,1.52,305.1674167,1,0,1,0,0,0
200,CCN(CC)c1c2c(cc3nsnc13)OCC(C)O2,5,19,1.53,279.1041478,1,0,0,1,0,0
201,C1CNc2c(c3c(c4nsnc24)CCO3)C1,4,16,1.37,233.062283,1,0,0,0,0,0
202,CCN1CCN(C)c2c1c(NC)c1nsnc1c2C,8,19,1.27,277.1361166,1,0,1,0,0,0
203,CCCCN1CN(CC)c2c1cc1nsnc1c2C,6,19,1.14,276.1408676,1,1,0,0,0,0
204,COC1N(C)c2c(cc3nsnc3c2C)N1C(C)C,8,19,1.21,278.1201322,1,1,0,0,0,0
205,CCNc1c2c(c(C)c3nsnc13)N(CC)CCN2C,8,20,1.28,291.1517667,1,0,1,0,0,0
206,CCCc1c2c(cc3nsnc13)N(CCC)CN2CC,6,20,1.04,290.1565177,1,1,0,0,0,0
207,CCN1CN(C)c2c1c(C)c1nsnc1c2NC,8,18,1.17,263.1204665,1,1,0,0,0,0
208,CCN1c2cc3nsnc3cc2N(C)C1OC(C)C,6,19,1.14,278.1201322,1,1,0,0,0,0
209,CCc1c2c(cc3nsnc13)N(CC)C(OC)N2C,8,19,1.14,278.1201322,1,1,0,0,0,0
210,CCOc1cc(NCC(C)C)c2nsnc2c1,4,17,1.45,251.1092332,1,0,0,0,0,0
