Index,smiles,complexity,atoms,DelE_red(V),MW,btz,scaffold1,scaffold2,scaffold3,scaffold4,scaffold5
211,CCc1c2c(c(NC)c3nsnc13)N(C)CCN2CC,8,20,1.36,291.1517667,1,0,1,0,0,0
212,CCCCN1CN(C(C)C)c2c1cc1nsnc1c2C,6,20,1.01,290.1565177,1,1,0,0,0,0
213,CNc1c2c(c(C)c3nsnc13)N(C)CCN2C(C)C,8,20,1.26,291.1517667,1,0,1,0,0,0
214,CCOC1N(C)c2cc3nsnc3c(NC)c2N1C,8,19,1.14,279.1153812,1,1,0,0,0,0
215,COc1cc2nsnc2c(NC(C)C)c1C,6,16,1.07,237.0935831,1,0,0,0,0,0
216,CNc1c(C(C)C)c(OC)cc2nsnc12,6,16,1.34,237.0935831,1,0,0,0,0,0
217,CNc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,8,19,1.2,277.1361166,1,1,0,0,0,0
218,CC1CCNc2c1c1c(c3nsnc23)CCO1,4,17,1.32,247.077933,1,0,0,0,0,0
219,CCNc1cc(OC)cc2nsnc12,4,14,1.51,209.062283,1,0,0,0,0,0
220,CCCc1c2c(cc3nsnc13)N(C(C)C)CN2CC,6,20,1.14,290.1565177,1,1,0,0,0,0
221,COc1c2c(cc3nsnc13)N(C(C)C)CCN2C,6,19,1.26,278.1201322,1,0,1,0,0,0
222,CCC(C)N1CCN(C)c2c1c(NC)c1nsnc1c2C,8,21,1.26,305.1674167,1,0,1,0,0,0
223,Cc1c2c(cc3nsnc13)N(C(C)C)CN2C(C)C,6,19,0.95,276.1408676,1,1,0,0,0,0
224,CCNc1c2c(cc3nsnc13)OCCC2,4,16,1.44,235.077933,1,0,0,0,0,0
225,CCCc1c(OC)cc2nsnc2c1NC,6,16,1.38,237.0935831,1,0,0,0,0,0
226,CNc1c2c(cc3nsnc13)N(C)CN2CC(C)C,6,19,0.9,277.1361166,1,1,0,0,0,0
227,CCc1c2c(cc3nsnc13)N(C(C)CC)CN2C,6,19,1,276.1408676,1,1,0,0,0,0
228,CCc1c2c(c(C)c3nsnc13)N(CC)CN2CC,8,19,1.07,276.1408676,1,1,0,0,0,0
229,CCc1c2c(cc3nsnc13)N(CC)CN2CC,6,18,1.11,262.1252176,1,1,0,0,0,0
230,CCCNc1c2c(cc3nsnc13)OCCC2,4,17,1.45,249.0935831,1,0,0,0,0,0
231,CCC(C)N1CN(CC)c2cc3nsnc3c(C)c21,6,19,1.13,276.1408676,1,1,0,0,0,0
232,CCOc1cc(NC(C)C)c2nsnc2c1,4,16,1.59,237.0935831,1,0,0,0,0,0
233,COc1cc2nsnc2c2c1CCCCN2,4,16,1.42,235.077933,1,0,0,0,0,0
234,CCNc1c(CC)c(C)cc2nsnc12,6,15,1.49,221.0986685,1,0,0,0,0,0
235,CCC(C)N1CN(C)c2c1c(C)c1nsnc1c2C,8,19,0.99,276.1408676,1,1,0,0,0,0
236,CCOc1cc(NC(C)CC)c2nsnc2c1,4,17,1.23,251.1092332,1,0,0,0,0,0
237,CCNc1c2c(cc3nsnc13)OCC(C)C2,4,17,1.43,249.0935831,1,0,0,0,0,0
238,CCCCN1CN(CCC)c2c1cc1nsnc1c2C,6,20,1,290.1565177,1,1,0,0,0,0
239,CCN1c2c(ccc3nsnc23)CCC1C,3,16,1.52,233.0986685,1,0,0,0,0,0
240,CCNc1cc(OC(C)CC)cc2nsnc12,4,17,1.35,251.1092332,1,0,0,0,0,0
241,CCCN1CN(CC(C)C)c2cc3nsnc3cc21,4,19,1.12,276.1408676,1,1,0,0,0,0
242,Cc1c2c(cc3nsnc13)N(C(C)C)CN2C,6,17,1.13,248.1095675,1,1,0,0,0,0
243,CC(C)CN1CN(CC(C)C)c2cc3nsnc3cc21,4,20,1.1,290.1565177,1,1,0,0,0,0
244,CNc1c2c(cc3nsnc13)OC(C)CC2,4,16,1.41,235.077933,1,0,0,0,0,0
245,CNc1c(C)c2c(c3nsnc13)CC(C)O2,6,16,1.4,235.077933,1,0,0,0,0,0
246,CCc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,8,19,1.22,276.1408676,1,1,0,0,0,0
247,CCOCCN1CN(CC)c2cc3nsnc3cc21,5,19,1.06,278.1201322,1,1,0,0,0,0
248,CCN1CN(CC)c2c1cc1nsnc1c2C,6,17,1.09,248.1095675,1,1,0,0,0,0
249,CCCNc1c2c(cc3nsnc13)N(C(C)C)CN2C,6,20,1.22,291.1517667,1,1,0,0,0,0
250,CCCN1CN(CCC)c2cc3nsnc3cc21,4,18,1.04,262.1252176,1,1,0,0,0,0
251,CCCc1c(C)cc2nsnc2c1NCC,6,16,1.44,235.1143185,1,0,0,0,0,0
252,CCN1CN(C(C)C)c2c1cc1nsnc1c2C,6,18,1.25,262.1252176,1,1,0,0,0,0
253,CCCOc1cc(NC(C)C)c2nsnc2c1,4,17,1.23,251.1092332,1,0,0,0,0,0
254,CCC(C)N1CN(C)c2c1cc1nsnc1c2C,6,18,1.04,262.1252176,1,1,0,0,0,0
255,CCCCN1CN(C)c2cc3nsnc3cc21,4,17,1.11,248.1095675,1,1,0,0,0,0
256,CCN1c2cc3nsnc3cc2N(C)C1OCC(C)C,6,20,1.15,292.1357823,1,1,0,0,0,0
257,CCCN1CN(C(C)CC)c2cc3nsnc3cc21,4,19,1.11,276.1408676,1,1,0,0,0,0
258,CCNc1c2c(cc3nsnc13)N(C(C)C)CN2C,6,19,1.34,277.1361166,1,1,0,0,0,0
259,CCCN1CN(CCC)c2c1cc1nsnc1c2C,6,19,1.05,276.1408676,1,1,0,0,0,0
260,CCCN1c2cc3nsnc3c(C)c2N(C)C1OC,8,19,1.2,278.1201322,1,1,0,0,0,0
261,CCOc1c2c(cc3nsnc13)N(C(C)C)CCN2C,6,20,1.25,292.1357823,1,0,1,0,0,0
262,CNc1c(N(C)C)c(C)cc2nsnc12,7,15,1.48,222.0939174,1,0,0,0,0,0
263,CCN1CN(C)c2c1c(C)c1nsnc1c2C,8,17,1.12,248.1095675,1,1,0,0,0,0
264,CCCCN1CN(CC(C)C)c2cc3nsnc3cc21,4,20,1.07,290.1565177,1,1,0,0,0,0
265,CCN(C)c1cc(OC)cc2nsnc12,5,15,1.33,223.077933,1,0,0,0,0,0
266,CC(C)CN1CN(C)c2cc3nsnc3cc21,4,17,1.05,248.1095675,1,1,0,0,0,0
267,CCCN1CN(C(C)C)c2cc3nsnc3cc21,4,18,1.02,262.1252176,1,1,0,0,0,0
268,Cc1c2c(cc3nsnc13)N(CC(C)C)CN2C,6,18,1.11,262.1252176,1,1,0,0,0,0
269,CCCN1CN(C(C)C)c2c1cc1nsnc1c2C,6,19,1.24,276.1408676,1,1,0,0,0,0
270,CCCN1CN(C)c2c1cc1nsnc1c2C,6,17,1.12,248.1095675,1,1,0,0,0,0
271,CNc1c2c(c(C)c3nsnc13)OCCC2,6,16,1.38,235.077933,1,0,0,0,0,0
272,CNc1c2c(cc3nsnc13)OCCC2C,4,16,1.43,235.077933,1,0,0,0,0,0
273,CCNc1c2c(cc3nsnc13)OC(C)C2C,4,17,1.37,249.0935831,1,0,0,0,0,0
274,CCCN1CN(C(C)CC)c2cc3nsnc3c(C)c21,6,20,1.13,290.1565177,1,1,0,0,0,0
275,CC1CNc2c(c3c(c4nsnc24)CCO3)C1,4,17,1.43,247.077933,1,0,0,0,0,0
276,CCNc1c2c(cc3nsnc13)N(CC)CN2C,6,18,1.13,263.1204665,1,1,0,0,0,0
277,CCNc1c2c(cc3nsnc13)N(CC)CN2C(C)C,6,20,1.12,291.1517667,1,1,0,0,0,0
278,Cc1c2c(cc3nsnc13)N(C)CN2C(C)C,6,17,1.09,248.1095675,1,1,0,0,0,0
279,CCC(C)OC1N(C)c2cc3nsnc3cc2N1C,6,19,1.11,278.1201322,1,1,0,0,0,0
280,CNc1c2c(cc3nsnc13)OCCC2,4,15,1.41,221.062283,1,0,0,0,0,0
281,CCCCN1CN(CC)c2cc3nsnc3c(C)c21,6,19,0.93,276.1408676,1,1,0,0,0,0
282,CCNc1c2c(cc3nsnc13)N(CC)CN2CC,6,19,0.86,277.1361166,1,1,0,0,0,0
283,CCN1c2cc3nsnc3cc2N(C)C1OC,6,17,1.11,250.0888321,1,1,0,0,0,0
284,COc1cc(NC(C)C)c2nsnc2c1,4,15,1.23,223.077933,1,0,0,0,0,0
285,Cc1c2c(cc3nsnc13)N(C)CN2CC(C)C,6,18,1.07,262.1252176,1,1,0,0,0,0
286,CCCCN1CN(CCOC)c2cc3nsnc3cc21,5,20,1.23,292.1357823,1,1,0,0,0,0
287,CNc1cc2c(c3nsnc13)CCC(C)O2,4,16,1.28,235.077933,1,0,0,0,0,0
288,CNc1c2c(cc3nsnc13)N(C(C)C)CN2C,6,18,1.21,263.1204665,1,1,0,0,0,0
289,CCCOc1cc(NC)c2nsnc2c1,4,15,1.3,223.077933,1,0,0,0,0,0
290,CNc1c2c(cc3nsnc13)OCC(C)C2,4,16,1.41,235.077933,1,0,0,0,0,0
291,CCNc1c(N(C)C)c(C)cc2nsnc12,7,16,1.49,236.1095675,1,0,0,0,0,0
292,CCCCN1CN(CCC)c2cc3nsnc3cc21,4,19,1.08,276.1408676,1,1,0,0,0,0
293,CCC(C)N1CN(C)c2cc3nsnc3c(C)c21,6,18,0.86,262.1252176,1,1,0,0,0,0
294,CNc1c2c(c(C)c3nsnc13)N(C(C)C)CCN2C,8,20,1.35,291.1517667,1,0,1,0,0,0
295,CCN1CN(C(C)C)c2c1c(C)c1nsnc1c2C,8,19,1.17,276.1408676,1,1,0,0,0,0
296,Cc1c2c(c(C)c3nsnc13)N(C(C)C)CN2C,8,18,1.15,262.1252176,1,1,0,0,0,0
297,Cc1c2c(cc3nsnc13)N(C)C(OC(C)C)N2C,8,19,1.19,278.1201322,1,1,0,0,0,0
298,CCCCOc1cc(NC)c2nsnc2c1,4,16,1.37,237.0935831,1,0,0,0,0,0
299,CCN1CN(C)c2c1c(NC)c1nsnc1c2C,8,18,1.22,263.1204665,1,1,0,0,0,0
300,CCNc1c2c(c(OC)c3nsnc13)N(C)CCN2C,8,20,1.53,293.1310312,1,0,1,0,0,0
301,CCCOc1cc(NCC)c2nsnc2c1,4,16,1.35,237.0935831,1,0,0,0,0,0
302,CCC(C)N1CCN(CC)c2cc3nsnc3c(OC)c21,6,21,1.2,306.1514323,1,0,1,0,0,0
303,CCc1c2c(c(C)c3nsnc13)CC(C)O2,6,16,1.37,234.0826841,1,0,0,0,0,0
304,COc1cc2nsnc2c2c1C(C)(C)CN2,4,16,1.42,235.077933,1,0,0,0,0,0
305,CNc1c(C)c2c(c3nsnc13)C(C)CO2,6,16,1.39,235.077933,1,0,0,0,0,0
306,CNc1c(C)c2c(c3nsnc13)CCO2,6,15,1.4,221.062283,1,0,0,0,0,0
307,Cc1c2c(c(C)c3nsnc13)OC(C)C2,6,15,1.38,220.067034,1,0,0,0,0,0
308,CNc1cc(OC)cc2nsnc12,4,13,1.39,195.0466329,1,0,0,0,0,0
309,CNc1c2c(cc3nsnc13)CCC2C,4,15,1.63,219.0830184,1,0,0,0,0,0
310,CC(C)CNc1c2c(cc3nsnc13)C1CCC2C1,2,19,1.35,273.1299686,1,0,0,0,1,0
311,CCN1CCN(C)c2c1c(C)c1nsnc1c2NC,8,19,1.29,277.1361166,1,0,1,0,0,0
312,CNc1c2c(cc3nsnc13)N(CCOC)CCN2C,7,20,1.25,293.1310312,1,0,1,0,0,0
313,CCN1CN(C)c2c1cc1nsnc1c2NC(C)C,6,19,1.18,277.1361166,1,1,0,0,0,0
314,CCCN1CCN(CC)c2cc3nsnc3c(OC)c21,6,20,1.3,292.1357823,1,0,1,0,0,0
315,CCNc1c2c(c(CC)c3nsnc13)C1CCC2C1,4,19,1.53,273.1299686,1,0,0,0,1,0
316,CCNc1c2c(cc3nsnc13)N(C)CN2C(C)C,6,19,1.11,277.1361166,1,1,0,0,0,0
317,CNc1cc2c(c3nsnc13)CC(C)CO2,4,16,1.42,235.077933,1,0,0,0,0,0
318,CCNc1c2c(cc3nsnc13)OCC2C,4,16,1.44,235.077933,1,0,0,0,0,0
319,CCCN1CN(C)c2c1cc1nsnc1c2NC,6,18,1.27,263.1204665,1,1,0,0,0,0
320,CCCN1CCN(C)c2c1c(C)c1nsnc1c2NC,8,20,1.33,291.1517667,1,0,1,0,0,0
321,CNc1c2c(c(C)c3nsnc13)OC(C)C2,6,16,1.27,235.077933,1,0,0,0,0,0
322,CNc1c2c(cc3nsnc13)OCCN2C,4,16,1.4,236.073182,1,0,0,0,0,0
323,CCC1Cc2c(c(C)c3nsnc3c2C)O1,6,16,1.42,234.0826841,1,0,0,0,0,0
324,CCNc1c2c(cc3nsnc13)OC(C)C(C)O2,6,18,1.31,265.0884977,1,0,0,1,0,0
325,CNc1cc2c(c3nsnc13)CCCO2,4,15,1.37,221.062283,1,0,0,0,0,0
326,CCCCNc1cc(C)cc2nsnc12,4,15,1.47,221.0986685,1,0,0,0,0,0
327,CCNc1cc2c(c3nsnc13)C(C)(C)CO2,4,17,1.36,249.0935831,1,0,0,0,0,0
328,CCN1CN(C(C)C)c2c1cc1nsnc1c2NC,6,19,1.05,277.1361166,1,1,0,0,0,0
329,Cc1c2c(c(OC(C)C)c3nsnc13)OC(C)CO2,6,19,1.53,280.0881634,1,0,0,1,0,0
330,CCCCN1CN(CC)c2cc3nsnc3cc21,4,18,1.11,262.1252176,1,1,0,0,0,0
331,CCCN1CN(CC)c2cc3nsnc3c(NC)c21,6,19,1.11,277.1361166,1,1,0,0,0,0
332,CCN1CN(C)c2c1cc1nsnc1c2C,6,16,1.11,234.0939174,1,1,0,0,0,0
333,CCC1Oc2c(cc3nsnc3c2C)OC1C(C)C,6,19,1.33,278.1088988,1,0,0,1,0,0
334,CCNc1cc2c(c3nsnc13)CCO2,4,15,1.41,221.062283,1,0,0,0,0,0
335,CNc1c2c(cc3nsnc13)OC(C)C2,4,15,1.44,221.062283,1,0,0,0,0,0
336,CCN1CN(C)c2cc3nsnc3c(NC)c21,6,17,1.09,249.1048165,1,1,0,0,0,0
337,CCCNc1c2c(c(C)c3nsnc13)C1CCC2C1,4,19,1.18,273.1299686,1,0,0,0,1,0
338,CCCCN1CN(C)c2c1cc1nsnc1c2NC,6,19,1.09,277.1361166,1,1,0,0,0,0
339,CCNc1c2c(cc3nsnc13)C1CCC2C1,2,17,1.4,245.0986685,1,0,0,0,1,0
340,CCN1CN(C)c2c1cc1nsnc1c2NCC(C)C,6,20,1.09,291.1517667,1,1,0,0,0,0
341,CCN1c2cc3nsnc3c(NC)c2N(C)C1OC,8,19,1.22,279.1153812,1,1,0,0,0,0
342,CCC(C)Nc1cc(OC)cc2nsnc12,4,16,1.23,237.0935831,1,0,0,0,0,0
343,CCNc1c2c(cc3nsnc13)N(CC(C)C)CN2C,6,20,1.19,291.1517667,1,1,0,0,0,0
344,COCCN1CN(C)c2c1cc1nsnc1c2C,7,18,1.16,264.1044821,1,1,0,0,0,0
345,CCCN1CN(CC)c2cc3nsnc3c(C)c21,6,18,1.01,262.1252176,1,1,0,0,0,0
346,CCCN1CN(C)c2cc3nsnc3cc21,4,16,1.1,234.0939174,1,1,0,0,0,0
347,CCCc1cc(NCC)c2nsnc2c1,4,15,1.47,221.0986685,1,0,0,0,0,0
348,CCNc1c2c(c(CC)c3nsnc13)OC(C)CO2,6,19,1.31,279.1041478,1,0,0,1,0,0
349,CCCN1c2c(cc3nsnc3c2C)N(C)C1OC,8,19,1.11,278.1201322,1,1,0,0,0,0
350,CNc1c2c(c(C(C)C)c3nsnc13)N(C)CN2C,8,19,0.97,277.1361166,1,1,0,0,0,0
351,CCC1Oc2cc3nsnc3c(C)c2OC1C(C)C,6,19,1.42,278.1088988,1,0,0,1,0,0
352,CCCC1Oc2c(cc3nsnc3c2NC)OC1C,6,19,1.28,279.1041478,1,0,0,1,0,0
353,CC(C)CNc1c2c(cc3nsnc13)N(C)CN2C,6,19,1.37,277.1361166,1,1,0,0,0,0
354,CNc1c2c(c(C)c3nsnc13)OC(C)C(C)O2,8,18,1.44,265.0884977,1,0,0,1,0,0
355,CNc1c2c(c(C)c3nsnc13)CCN2C,7,16,1.29,234.0939174,1,0,0,0,0,0
356,Cc1c2c(c(C)c3nsnc13)C(C)(C)CO2,6,16,1.41,234.0826841,1,0,0,0,0,0
357,CCC1CNc2c1c(OC)cc1nsnc21,4,16,1.42,235.077933,1,0,0,0,0,0
358,CNc1c2c(cc3nsnc13)N(CCOC)CN2C,7,19,1.05,279.1153812,1,1,0,0,0,0
359,CNc1c2c(c(C)c3nsnc13)C1CCC2C1,4,17,1.33,245.0986685,1,0,0,0,1,0
360,CCCN1CN(C)c2c1c(C)c1nsnc1c2C,8,18,1.11,262.1252176,1,1,0,0,0,0
361,CCNc1cc2c(c3nsnc13)C(CC)CO2,4,17,1.37,249.0935831,1,0,0,0,0,0
362,CNc1c2c(c(C)c3nsnc13)N(C)CCN2C,8,18,1.38,263.1204665,1,0,1,0,0,0
363,CCCOc1cc2nsnc2c2c1OCCN2,3,17,1.35,251.0728477,1,0,0,0,0,0
364,CC1Cc2cc3nsnc3c(N(C)C)c2O1,5,16,1.45,235.077933,1,0,0,0,0,0
365,CCOc1cc2nsnc2c2c1OC(C)CO2,4,17,1.35,252.0568632,1,0,0,0,0,0
366,CCNc1c2c(cc3nsnc13)N(C)CC2,5,16,1.32,234.0939174,1,0,0,0,0,0
367,CCNc1c2c(c(C)c3nsnc13)OC(CC)CO2,6,19,1.37,279.1041478,1,0,0,1,0,0
368,CCC1COc2c1c(C)c1nsnc1c2C,6,16,1.44,234.0826841,1,0,0,0,0,0
369,CCNc1c2c(cc3nsnc13)OC(CC)CO2,5,18,1.4,265.0884977,1,0,0,1,0,0
370,CCC(C)N1CN(C)c2cc3nsnc3c(NC)c21,6,19,0.91,277.1361166,1,1,0,0,0,0
371,CCCNc1cc(CC)cc2nsnc12,4,15,1.41,221.0986685,1,0,0,0,0,0
372,CCOc1cc(NC)c2nsnc2c1CC,6,16,1.38,237.0935831,1,0,0,0,0,0
373,Cc1c2c(c(C)c3nsnc13)C(C)CO2,6,15,1.4,220.067034,1,0,0,0,0,0
374,CNc1c2c(cc3nsnc13)OCCCC2,4,16,1.43,235.077933,1,0,0,0,0,0
375,CCNc1c2c(cc3nsnc13)N(C)CN2CC(C)C,6,20,1.1,291.1517667,1,1,0,0,0,0
376,CCCN(CC(C)C)c1ccc2nsnc2c1,3,17,1.33,249.1299686,1,0,0,0,0,0
377,CCc1c2c(c(C)c3nsnc13)OCC2,6,15,1.39,220.067034,1,0,0,0,0,0
378,CCNc1c2c(c(C)c3nsnc13)OC(C)CO2,6,18,1.45,265.0884977,1,0,0,1,0,0
379,CNc1c2c(cc3nsnc13)OCC2C,4,15,1.32,221.062283,1,0,0,0,0,0
380,CNc1c2c(c(C)c3nsnc13)N(C)CN2C,8,17,1.12,249.1048165,1,1,0,0,0,0
381,CCc1c2c(c(NC)c3nsnc13)N(CC)CN2C,8,19,1.33,277.1361166,1,1,0,0,0,0
382,CNc1c2c(cc3nsnc13)C1CCC2C1,2,16,1.44,231.0830184,1,0,0,0,1,0
383,CCNc1c2c(cc3nsnc13)OC(C)C(CC)O2,6,19,1.5,279.1041478,1,0,0,1,0,0
384,C1COc2c3c(c4nsnc4c2C1)NCCO3,3,17,1.34,249.0571976,1,0,0,0,0,0
385,COCCOC1N(C)c2cc3nsnc3cc2N1C,7,19,0.86,280.0993968,1,1,0,0,0,0
386,CCC1COc2cc3nsnc3c(NC)c21,4,16,1.35,235.077933,1,0,0,0,0,0
387,CNc1c2c(cc3nsnc13)N(C)CN2CCOC,7,19,1.3,279.1153812,1,1,0,0,0,0
388,CCC1Cc2c(cc(NC)c3nsnc23)O1,4,16,1.44,235.077933,1,0,0,0,0,0
389,CCCNc1c2c(cc3nsnc13)OC(C)CO2,4,18,1.46,265.0884977,1,0,0,1,0,0
390,CC1Cc2c(cc3nsnc3c2C(C)C)O1,4,16,1.39,234.0826841,1,0,0,0,0,0
391,CCc1c2c(c(C)c3nsnc13)CCO2,6,15,1.4,220.067034,1,0,0,0,0,0
392,CCNc1c2c(cc3nsnc13)OC(C)CO2,4,17,1.25,251.0728477,1,0,0,1,0,0
393,CCCN1CN(C)c2c1c(C)c1nsnc1c2NC,8,19,1.16,277.1361166,1,1,0,0,0,0
394,CCCNc1c2c(cc3nsnc13)N(C)CN2C,6,18,1.25,263.1204665,1,1,0,0,0,0
395,CCC1Oc2cc3nsnc3c(NC)c2OC1C,6,18,1.44,265.0884977,1,0,0,1,0,0
396,Cc1c2c(c(C)c3nsnc13)OCC2,6,14,1.39,206.0513839,1,0,0,0,0,0
397,CCCCN1CN(CCC)c2cc3nsnc3c(C)c21,6,20,0.88,290.1565177,1,1,0,0,0,0
398,CCCOc1cc(N(C)C)c2nsnc2c1,5,16,1.36,237.0935831,1,0,0,0,0,0
399,CCN1CN(C)c2c1cc1nsnc1c2NC,6,17,1.14,249.1048165,1,1,0,0,0,0
400,CCCCc1cc(NCC)c2nsnc2c1,4,16,1.48,235.1143185,1,0,0,0,0,0
401,COc1cc2nsnc2c2c1OCCN2,3,15,1.37,223.0415475,1,0,0,0,0,0
402,CC(C)Oc1c2c(cc3nsnc13)OCC(C)O2,5,18,1.52,266.0725133,1,0,0,1,0,0
403,CCCN1CN(C)c2c1c(NC)c1nsnc1c2C,8,19,1.22,277.1361166,1,1,0,0,0,0
404,CNc1c2c(cc3nsnc13)OC(C)C(C)O2,6,17,1.49,251.0728477,1,0,0,1,0,0
405,CCNc1c2c(cc3nsnc13)OC(C)C2,4,16,1.19,235.077933,1,0,0,0,0,0
406,CCN1c2cc3nsnc3c(OC)c2N(C)C1OC,8,19,1.25,280.0993968,1,1,0,0,0,0
408,CNc1c2c(c(C)c3nsnc13)OC(C(C)C)CO2,6,19,1.45,279.1041478,1,0,0,1,0,0
409,Cc1c2c(cc3nsnc13)OC(C)C2C,4,15,1.59,220.067034,1,0,0,0,0,0
410,CCNc1c2c(cc3nsnc13)OC(C(C)C)CO2,5,19,1.42,279.1041478,1,0,0,1,0,0
411,CCOc1cc2nsnc2c2c1OCCN2,3,16,1.33,237.0571976,1,0,0,0,0,0
412,CCCCN1CN(CC)c2cc3nsnc3c(NC)c21,6,20,1.08,291.1517667,1,1,0,0,0,0
413,CCNc1c2c(cc3nsnc13)OCC(C(C)C)O2,4,19,1.43,279.1041478,1,0,0,1,0,0
414,CCCCN1CN(CC)c2c1cc1nsnc1c2NC,6,20,1.14,291.1517667,1,1,0,0,0,0
415,CCNc1c2c(c(C)c3nsnc13)OCC(C)O2,6,18,1.38,265.0884977,1,0,0,1,0,0
416,CCCNc1c2c(cc3nsnc13)OCC(CC)O2,5,19,1.36,279.1041478,1,0,0,1,0,0
417,CCC1Oc2c(cc3nsnc3c2C)OC1C,6,17,1.59,250.0775987,1,0,0,1,0,0
418,Cc1c2c(cc3nsnc13)OC(C)C2,4,14,1.44,206.0513839,1,0,0,0,0,0
419,CCCCNc1c2c(cc3nsnc13)N(C)CN2CC,6,20,1.11,291.1517667,1,1,0,0,0,0
420,CNc1cc2c(c3nsnc13)CCCCO2,4,16,1.32,235.077933,1,0,0,0,0,0
421,CCCNc1c2c(cc3nsnc13)N(CCC)CN2C,6,20,1.14,291.1517667,1,1,0,0,0,0
422,CCC1Cc2c(cc3nsnc3c2C)O1,4,15,1.44,220.067034,1,0,0,0,0,0
423,CCCNc1c2c(cc3nsnc13)OCC(C)O2,4,18,1.32,265.0884977,1,0,0,1,0,0
424,CCNc1c2c(c(C)c3nsnc13)OCC2,6,16,1.39,235.077933,1,0,0,0,0,0
425,CCOc1cc2nsnc2c(NC)c1OC,6,16,1.51,239.0728477,1,0,0,0,0,0
